publish_date,title,source,nvda_relevance,overall_sentiment_score,url,summary
2025-02-14 12:25:00,Arm plans to sell its own chips in an effort to ramp up revenues,Euronews.com,0.628405,0.066715,https://www.euronews.com/business/2025/02/14/arm-takes-manufacturing-into-its-own-hands-as-it-plans-to-sell-chips,"Chip designer Arm is reportedly shifting its strategy to manufacture and sell its own chips, aiming to increase revenues and compete with its existing clients like Qualcomm. This move signifies a departure from its traditional business model of licensing intellectual property and could significantly disrupt the semiconductor industry, particularly in the data center and AI sectors. Arm, owned by SoftBank Group, is expected to reveal its first chip by summer 2025."
2025-02-14 11:00:00,SMH Vs. SOXX: Both Are Attractive But I Prefer SMH (NASDAQ:SMH),Seeking Alpha,0.607401,0.315774,https://seekingalpha.com/article/4758446-smh-vs-soxx-both-are-attractive-but-i-prefer-smh,"This article compares the VanEck Semiconductor ETF (SMH) and the iShares Semiconductor ETF (SOXX), finding both attractive due to the foundational role of their underlying companies in technology and current valuation discounts. The author believes the market misinterpreted impacts from DeepSeek, creating a buying opportunity. The author ultimately prefers SMH due to a personal preference for concentration and a stronger bullish view on its top holdings, NVIDIA (NVDA) and Taiwan Semiconductor Manufacturing Company (TSM)."
2025-02-14 08:37:00,"SoundHound AI, Serve, Nano-X in focus as Nvidia exits stakes; cuts Arm investment (NVDA:NASDAQ)",Seeking Alpha,1.0,-0.609164,https://seekingalpha.com/news/4408523-soundhound-ai-serve-nano-x-in-focus-as-nvidia-exits-stakes-cuts-arm-investment,"Nvidia has reportedly exited its stakes in SoundHound AI, Serve Robotics, and Nano-X, causing shares of these companies to fall sharply in premarket trading. The Jensen Huang-led chipmaker also reduced its investment in Arm, according to its latest 13-F filing. This move indicates a shift in Nvidia's investment portfolio."
2025-02-14 04:01:32,ASE expects revenue to at least double,Taipei Times,0.601822,0.523549,https://www.taipeitimes.com/News/biz/archives/2025/02/14/2003831834,"ASE Technology Holding Co (日月光投控), the world’s biggest chip assembly and testing manufacturing (ATM) service provider, yesterday said revenue from its leading-edge packaging and testing services would more than double to US$1.6 billion this year. This growth is attributed to the accelerating adoption of artificial intelligence (AI) technology spreading to edge devices and increased demand from Chinese customers due to US restrictions. The company plans to spend US$2 billion on new manufacturing equipment and facilities this year to cope with growing demand and expects an improved gross margin for its ATM business."
2025-02-14 03:59:42,"After Earnings, Is Advanced Micro Devices Stock a Buy, a Sell, or Fairly Valued?",Morningstar,0.863394,0.098913,https://www.morningstar.com/stocks/after-earnings-is-advanced-micro-devices-stock-buy-sell-or-fairly-valued,"Advanced Micro Devices (AMD) reported strong fourth-quarter results with growth in client and data center revenue, though its AI GPU growth forecast was disappointing compared to competitor Nvidia. Morningstar has cut its fair value estimate for AMD to $140 per share from $160 due to less optimism about AI GPU growth, but still considers the stock undervalued. The company holds a narrow economic moat based on intangible assets in chip design and expects significant long-term growth, particularly in the data center segment for AI applications."
2025-02-14 03:18:00,"Applied Digital Jumps On $375M SMBC Deal, Hood Stake – Retail Sentiment Improves",Stocktwits,0.640514,0.377555,https://stocktwits.com/news-articles/markets/equity/applied-digital-robinhood-stake-smbc-loan-ai-expansion/ch5i2T6RHt/amp,"Applied Digital (APLD) surged over 12% following a $375 million financing deal with Sumitomo Mitsui Banking Corporation (SMBC) for its Ellendale HPC campus. The stock also benefited from filings showing Hood River Capital Management acquired a 7.17% stake and Nvidia maintained its investment. This news significantly boosted retail sentiment on Stocktwits, moving it from bearish to neutral."
2025-02-13 04:01:11,"Report: Arm to build its own chips, and Meta is first in line to buy them",SiliconANGLE,0.637181,0.105652,https://siliconangle.com/2025/02/13/report-arm-build-own-chips-meta-first-line-buy/,"Arm Holdings Plc. reportedly plans to design and build its own server CPUs, with Meta Platforms Inc. lined up as a first customer, marking a significant shift from its traditional licensing model. This move, driven by the lucrative AI chip market, could put Arm in direct competition with its existing licensees, potentially alienating customers but offering substantial new revenue streams. Analysts highlight both the immense opportunity in AI and the risks of disrupting established customer relationships."
2025-02-12 05:22:27,Direxion Launches 2 Leveraged AMD ETFs Amid AI Chip Race,Yahoo Finance,0.714256,0.349951,https://finance.yahoo.com/news/direxion-launches-2-leveraged-amd-003114053.html,"Direxion has launched two new leveraged ETFs, Direxion Daily AMD Bull 2X Shares (AMUU) and Direxion Daily AMD Bear 1X Shares (AMDD), offering traders concentrated exposure to Advanced Micro Devices (AMD) stock. This move comes as AMD expands its presence in the artificial intelligence and data center markets, aiming to challenge Nvidia's dominance. The ETFs are designed for short-term trading due to their high-risk nature."
2025-02-12 04:32:21,"DeepSeek Shows There Is No Longer One “AI Trade,” but Many",Morningstar,0.714836,0.150022,https://www.morningstar.com/funds/deepseek-shows-there-is-no-longer-one-ai-trade-many,"Recent developments from Chinese company DeepSeek, particularly its R1 model which uses fewer expensive chips, are signaling a new phase in AI investing. Fund managers now anticipate greater divergence among AI players, with potential benefits for companies like Broadcom and Marvell due to a shift towards more efficient chips. While efficiency gains could impact demand for some hardware, the overall growth in AI applications is expected to compensate, benefiting key players like Nvidia and Taiwan Semiconductor."
2025-02-12 04:20:56,Solid Earnings Reflect Cirrus Logic's (NASDAQ:CRUS) Strength As A Business,Simply Wall St,0.595257,0.287565,https://simplywall.st/stocks/us/semiconductors/nasdaq-crus/cirrus-logic/news/solid-earnings-reflect-cirrus-logics-nasdaqcrus-strength-as,"Cirrus Logic's recent strong earnings are supported by its impressive free cash flow. The company's accrual ratio of -0.11 indicates that its free cash flow of US$457m significantly exceeded its statutory profit of US$305.1m for the year ending December 2024. Additionally, its earnings per share have grown by 28% annually over the past three years, suggesting strong underlying business performance."
2025-02-11 22:23:13,Digihost to Develop HPC and AI-Tier Data Centers,insideAI News,0.648095,0.352975,https://insideainews.com/2025/02/11/digihost-to-develop-hpc-and-ai-tier-data-centers/,"Digihost Technology Inc. announced the formation of US Data Centers, Inc. (USDC), a new subsidiary focused on developing high-performance computing (HPC) and artificial intelligence (AI)-focused data centers. USDC's first project will transform Digihost's existing site in Columbiana, Alabama, into a two-phase, 55 MW Tier 3 data center with an estimated total capital expenditure of $440 million. This strategic investment aims to meet the escalating demand for AI-driven computing power and cloud services."
2025-02-11 20:36:00,"Supermicro forecasts crazy revenue growth for fiscal 2026, boosting its stock",SiliconANGLE,0.606251,0.149815,https://siliconangle.com/2025/02/11/supermicro-forecasts-crazy-revenue-growth-fiscal-2026-boosting-stock/,"Super Micro Computer Inc. saw its stock jump 9% after forecasting at least $40 billion in revenue for fiscal 2026, driven by demand for its AI hardware and direct-liquid cooling technology. This ambitious projection significantly exceeded Wall Street expectations, despite the company also revising down its fiscal 2025 guidance and facing scrutiny over financial irregularities and an ongoing Justice Department probe. The company is actively working to finalize its financial results to meet a critical February 25 deadline set by financial regulators."
2025-02-11 11:12:00,Super Micro's roller coaster continues into earnings with 59% stock pop in past week,CNBC,0.60805,0.156887,https://www.cnbc.com/2025/02/11/super-micro-roller-coaster-has-stock-soaring-ahead-of-q2-2025-earnings.html,"Super Micro's stock has surged 59% in the past week, driven by strong AI market demand and significant capital spending forecasts from major tech companies. This follows a volatile 2024, which saw the stock drop significantly due to governance concerns and delayed financial reports. The upcoming earnings report is seen as a crucial test for the company to regain investor confidence amidst skepticism from analysts."
2025-02-11 07:30:00,Digihost to Develop High-Performance Computing and AI-Tier,GlobeNewswire,0.604753,0.378235,https://www.globenewswire.com/news-release/2025/02/11/3024064/0/en/Digihost-to-Develop-High-Performance-Computing-and-AI-Tier-Data-Centers-Through-Wholly-Owned-Subsidiary-US-Data-Centers-Inc.html,"Digihost Technology Inc. announced the formation of US Data Centers, Inc., a new subsidiary dedicated to developing high-performance computing (HPC) and artificial intelligence (AI)-focused data centers. Their first project involves transforming an existing site in Columbiana, Alabama, into a 55 MW Tier 3 data center with an estimated total capital expenditure of $440 million, planned for completion by Q1 2027. This strategic investment aims to meet the escalating demand for AI-driven computing power and cloud services."
2025-02-11 04:27:54,F5 targets AI-era IT challenges with ADC 3.0 reference architectures,SiliconANGLE,0.637421,0.411392,https://siliconangle.com/2025/02/11/f5-targets-ai-era-challenges-adc-3-0-reference-architectures/,"F5 Inc. has unveiled its new ADC 3.0 framework, a set of reference architectures and strategic partnerships designed to address the challenges of securely deploying and managing AI applications in complex hybrid and multicloud IT environments. This initiative responds to the increasing adoption of AI apps (75% of enterprises) and aims to simplify application delivery while enhancing security against emerging threats like model theft and data poisoning. F5 is collaborating with companies like Nvidia Corp. and NetApp Inc. to provide the necessary tools and infrastructure for the immense data processing and security demands of AI workloads."
2025-02-11 04:19:30,"CEO of Canada’s Celestica sells $130-million of shares, cashing in on Nvidia-style gains during AI boom",The Globe and Mail,0.841102,0.21348,https://www.theglobeandmail.com/business/article-ceo-of-canadas-celestica-sells-130-million-of-shares-cashing-in-on/,"Celestica's CEO, Rob Mionis, sold $130-million in company shares amidst an AI boom that saw the company's stock price surge over 1,000 percent, akin to Nvidia's growth. Other top executives also sold shares, totaling $212-million, as Celestica's profits jumped significantly due to its critical role in providing storage and network switches for AI-driven data centers, making hyperscalers a major portion of its revenue. This financial success comes after decades of languishing stock prices, with the company finding new life through its high-end manufacturing for the AI sector."
2025-02-10 04:50:31,NXP buys Kinara for $307M to power AI workloads at the network edge,SiliconANGLE,0.619586,0.09644,https://siliconangle.com/2025/02/10/nxp-buys-kinara-power-ai-workloads-network-edge/,"Dutch chipmaker NXP Semiconductors N.V. has acquired California-based startup Kinara Inc. for $307 million to bolster its presence in AI workloads at the network edge. This acquisition, following two other recent deals, aims to strengthen NXP's Industrial & IoT group and expand its AI capabilities, especially after a period of declining revenues. Kinara's neural processing units, like the Ara-1 and Ara-2 NPUs, are expected to provide NXP with viable edge AI products and help diversify its chip business."
2025-02-10 04:15:52,"Bit Digital, Inc. Secures New Multi-Year Colocation Agreement with a Leader in AI Hardware",Bit Digital,0.624266,0.379485,https://bit-digital.com/press-releases/bit-digital-inc-secures-new-multi-year-colocation-agreement-with-a-leader-in-ai-hardware/,"Bit Digital, Inc. (Nasdaq: BTBT) has secured a multi-year colocation agreement with a leading AI hardware innovator. Through its rebranded HPC business, WhiteFiber, the company will provide 5 MW of built-to-suit data center infrastructure for five years, with the contract expected to commence in mid-2025 at an Enovum data center. This partnership highlights Bit Digital's capability to deliver high-performance colocation solutions for next-generation AI workloads."
2025-04-03 02:00:28,NVIDIA Corporation (NVDA): Our Calculation of Intrinsic Value,The Acquirer's Multiple,1.0,-0.034491,https://acquirersmultiple.com/2025/04/nvidia-corporation-nvda-our-calculation-of-intrinsic-value/,"This article presents a discounted cash flow (DCF) analysis for NVIDIA Corporation (NVDA), concluding that the stock is overvalued. Based on conservative assumptions, the intrinsic value is estimated at $36.07 per share, significantly below the current market price of $110.42, indicating a -67.34% margin of safety. The author acknowledges criticism regarding the conservative growth rate assumptions and provides clarification on the methodology."
2025-03-18 03:36:02,"NVIDIA, Alphabet and Google Collaborate on the Future of Agentic and Physical AI",NVIDIA Newsroom,1.0,0.853085,https://nvidianews.nvidia.com/news/nvidia-alphabet-and-google-collaborate-on-the-future-of-agentic-and-physical-ai,"NVIDIA, Alphabet, and Google are expanding their collaboration to advance AI, focusing on agentic AI, robotics, and broader accessibility of AI tools. Their joint efforts include optimizing open models like Gemma, developing advanced robotics capabilities through Intrinsic, and applying AI to drug discovery with Isomorphic Labs and grid optimization with X's Tapestry. Google Cloud will also adopt NVIDIA's latest Blackwell GPUs to power these research and production initiatives."
2025-03-18 00:00:00,NVIDIA Announces Isaac GR00T N1 — the World’s First Open Humanoid Robot Foundation Model — and Simulation Frameworks to Speed Robot Development,NVIDIA Newsroom,1.0,0.406214,https://nvidianews.nvidia.com/news/nvidia-isaac-gr00t-n1-open-humanoid-robot-foundation-model-simulation-frameworks,"NVIDIA announced Isaac GR00T N1, the world’s first open and customizable foundation model for humanoid robots, along with new simulation frameworks like the Isaac GR00T Blueprint and the Newton physics engine. These technologies are designed to accelerate humanoid robot development, making them more adaptable and capable of complex tasks. NVIDIA is collaborating with Google DeepMind and Disney Research on the Newton engine, and the GR00T N1 model is already being adopted by leading humanoid developers."
2025-03-05 11:58:00,Malaysia to pay Arm Holdings $250 million for chip design blueprints,Reuters,0.631898,0.323711,https://www.reuters.com/markets/asia/malaysia-minister-says-pay-arm-holdings-250-million-chips-design-blueprints-2025-03-05/,"Malaysia will pay Arm Holdings $250 million over 10 years for chip design blueprints to enable local manufacturers to produce their own chips within the next decade, driven by the AI boom. Arm will also establish its first Southeast Asian office in Kuala Lumpur, and the deal includes training 10,000 engineers in Malaysia. This initiative aims to build a complete supply chain in advanced industries like AI data servers, autonomous vehicles, and robotics, and to foster 10 local chip companies with significant yearly revenue."
2025-02-12 04:32:21,"DeepSeek Shows There Is No Longer One “AI Trade,” but Many",Morningstar,0.724949,0.127009,https://www.morningstar.com/funds/deepseek-shows-there-is-no-longer-one-ai-trade-many,"Recent developments from Chinese company DeepSeek, particularly its R1 model which uses fewer expensive chips, are signaling a new phase in AI investing. Fund managers now anticipate greater divergence among AI players, with potential benefits for companies like Broadcom and Marvell due to a shift towards more efficient chips. While efficiency gains could impact demand for some hardware, the overall growth in AI applications is expected to compensate, benefiting key players like Nvidia and Taiwan Semiconductor."
2025-04-24 06:46:38,Google Parent Alphabet's Stock Climbs as AI-Fueled Search Growth Drives Revenue Beat,Investopedia,0.642534,0.545328,https://www.investopedia.com/google-parent-alphabet-earnings-q1-fy2025-11718719,"Alphabet (GOOGL) reported first-quarter revenue and profit that surpassed analyst expectations, driven by strong AI-fueled search growth and cloud revenue. The company announced a 5% increase in its quarterly dividend and an additional $70 billion in stock buybacks, leading to a nearly 5% rise in its Class A shares during after-hours trading. Alphabet also reiterated plans for significant spending on AI infrastructure, highlighting its strategic partnership with Nvidia for chip technology."
2025-04-04 16:50:00,Alphabet CEO Sundar Pichai sells $5.15 million in company stock,Investing.com,0.672347,-0.085642,https://www.investing.com/news/insider-trading-news/alphabet-ceo-sundar-pichai-sells-515-million-in-company-stock-93CH-3969224,"Alphabet CEO Sundar Pichai recently sold approximately $5.15 million in company stock through a pre-established trading plan. The sales occurred while Alphabet's stock traded near its 52-week low, though Wall Street maintains a bullish outlook. Pichai's remaining direct holdings in Alphabet amount to over 2.7 million shares."
2025-03-20 02:52:03,"Quest, Google team on gen AI; GE Healthcare plans autonomous imaging",MedTech Dive,0.871938,0.368604,https://www.medtechdive.com/news/quest-google-gen-ai-ge-healthcare-nvidia-synchron/743035/,Medtech companies showcased their latest AI advancements at Nvidia’s GTC 2025 conference. Quest Diagnostics announced a partnership with Google Cloud to leverage generative AI for data streamlining and personalized customer experiences. GE Healthcare expanded its collaboration with Nvidia to develop autonomous X-ray and ultrasound systems aimed at alleviating staff shortages and improving imaging workflows.
2026-03-27 17:37:58,KLA Corp Stock (KLAC) Moved Down by 5.10% on Mar 27: Facts Behind the Movement,TradingKey,0.600482,-0.242181,https://www.tradingkey.com/news/Market-Movers/261729074-market-movers-klac-20260327,"KLA Corp (KLAC) stock declined by 5.10% due to a combination of market sentiment, institutional selling, and broader U.S. stock market downturns. Institutional investors like SG Americas Securities LLC and Pictet Asset Management Holding SA reduced their stakes in KLA, contributing to the downward pressure. Despite positive company-specific news such as share repurchases and dividend increases, geopolitical developments, supply chain concerns for optical components, and projected declines in NAND revenue segments are creating a cautious outlook."
2026-03-27 15:07:40,Alphabet Inc. Class A Trade Ideas — BSESOF:ABEA,TradingView,0.552571,-0.036187,https://www.tradingview.com/symbols/BSESOF-ABEA/ideas/page-3/,"This article compiles various trade ideas and technical analyses for Alphabet Inc. Class A (GOOGL), with analysts presenting both bullish and bearish perspectives. Multiple traders discuss key support and resistance levels, price action following earnings reports, and the impact of market trends and AI investments on the stock. Strategies range from short-term swing trades to longer-term outlooks, emphasizing risk management and technical indicators."
2026-03-26 01:58:05,NetApp Inc. stock rises amid dividend anticipation and institutional buying as AI storage demand surges,AD HOC NEWS,0.602791,0.321438,https://www.ad-hoc-news.de/boerse/news/ueberblick/netapp-inc-stock-rises-amid-dividend-anticipation-and-institutional/68988793,"NetApp Inc. stock climbed 1.14% on Nasdaq, reaching 105.50 USD, driven by an upcoming ex-dividend date of April 2, 2026, and significant institutional interest. Investors are focused on NetApp's critical role in the expanding AI infrastructure market, with the company's hybrid cloud strategy and strong dividend yield making it an attractive play for US investors balancing growth and income. Pension funds and other institutional players are increasing their holdings, validating NetApp's position in providing scalable storage solutions for AI and cloud environments."
2026-03-25 09:37:47,Alphabet Inc. Class C Trade Ideas — SWB:ABEC,TradingView,0.550872,-0.161855,https://www.tradingview.com/symbols/SWB-ABEC/ideas//page-3/,"This article compiles various trading ideas and analyses for Alphabet Inc. Class C (SWB:ABEC, NASDAQ:GOOGL), with many analysts suggesting a bearish outlook due to recent price pullbacks and technical breakdowns. Several contributors highlight key support and resistance levels, and discuss the impact of factors like AI investments and broader market sentiment on Google's stock performance. While some see potential for mean reversion or tactical bullish plays, the predominant sentiment leans towards caution and further downside risk."
2026-03-17 13:38:19,Stifel reiterates PTC stock rating after IoT business sale,Investing.com,0.598069,0.046805,https://m.investing.com/news/analyst-ratings/stifel-reiterates-ptc-stock-rating-after-iot-business-sale-93CH-4565958?ampMode=1,"Stifel reiterated a Buy rating and $180 price target for PTC Inc. after the company completed the sale of its ThingWorx IoT and Kepware industrial connectivity businesses to TPG. The divestiture allows PTC to focus on its Intelligent Product Lifecycle vision, with revised guidance largely in line with prior expectations. Stifel anticipates high-single-digit revenue growth and strong free cash flow, supported by PTC's strong financial health and new product advancements."
2026-03-16 15:37:39,Alphabet Inc. Class C Trade Ideas — BIVA:GOOG,TradingView,0.64184,0.097385,https://www.tradingview.com/symbols/BIVA-GOOG/ideas/?video=yes,"This article compiles various trading ideas and technical analyses for Alphabet Inc. Class C (GOOG/GOOGL) from multiple contributors on TradingView. The analyses present a mix of bullish, bearish, and neutral perspectives, often comparing GOOGL's market behavior to Bitcoin's for pattern recognition. Discussions include structural similarities with crypto cycles, options positioning, trendline analysis, and potential price targets ranging from significant upside to major corrections."
2026-03-11 07:35:25,"Barrow Hanley Mewhinney & Strauss LLC Buys 428,412 Shares of Alphabet Inc. $GOOG",MarketBeat,0.694484,0.080761,https://www.marketbeat.com/instant-alerts/filing-barrow-hanley-mewhinney-strauss-llc-buys-428412-shares-of-alphabet-inc-goog-2026-03-11/,"Barrow Hanley Mewhinney & Strauss LLC significantly increased its stake in Alphabet Inc. (NASDAQ:GOOG) during the third quarter, purchasing an additional 428,412 shares and bringing their total holdings to 1,345,397 shares. This move is part of a broader trend of institutional investors and hedge funds adjusting their positions in Alphabet, with several major firms like Vanguard Group Inc. and State Street Corp also increasing their holdings. The article further details Alphabet's financial performance, recent dividend announcement, insider trading activity, and a mix of positive, neutral, and negative market sentiments impacting the stock."
2026-03-10 11:14:17,Alphabet Inc. $GOOG is Capital Group Private Client Services Inc.'s 4th Largest Position,MarketBeat,0.649454,-0.079173,https://www.marketbeat.com/instant-alerts/filing-alphabet-inc-goog-is-capital-group-private-client-services-incs-4th-largest-position-2026-03-10/,"Capital Group Private Client Services Inc. reduced its stake in Alphabet (GOOG) by 48.3% despite it remaining their fourth-largest holding. Various other institutional investors adjusted their positions, with many increasing their holdings. Wall Street analysts maintain a positive outlook on Alphabet, with a consensus ""Buy"" rating and an average price target of $343.90."
2026-03-10 09:59:00,Alphabet Inc. (GOOGL): Navigating the Agentic AI Era and the $4 Trillion Frontier,FinancialContent,0.629586,0.31146,https://markets.financialcontent.com/stocks/article/finterra-2026-3-10-alphabet-inc-googl-navigating-the-agentic-ai-era-and-the-4-trillion-frontier,"Alphabet Inc. (GOOGL) has successfully transitioned into the ""Agentic AI Era,"" with its market capitalization briefly touching $4 trillion in early 2026. The company's revenue reached over $400 billion in FY 2025, driven by strong performance in Google Services, Google Cloud, and Other Bets like Waymo, despite significant capital expenditures and regulatory challenges. Alphabet's strategy focuses on AI infrastructure, enterprise cloud solutions, and autonomous systems, leveraging innovations like Gemini 3.1 Pro and Ironwood TPUs."
2026-03-08 18:51:30,TeraWulf (WULF) Is Down 15.2% After Pivoting From Bitcoin Mining To Google-Backed HPC Strategy,Simply Wall Street,0.628703,0.054976,https://simplywall.st/stocks/us/software/nasdaq-wulf/terawulf/news/terawulf-wulf-is-down-152-after-pivoting-from-bitcoin-mining,"TeraWulf (WULF) shares dropped 15.2% following its strategic pivot from Bitcoin mining to high-performance computing (HPC), supported by Google and new private capital. This shift was announced alongside its full-year 2025 financial results, which reported significant revenue and net losses. The company's new investment narrative centers on Google's expanded $3.2 billion commitment and a $400 million private placement to fund its 3 gigawatt development pipeline for HPC, raising both growth prospects and dilution concerns for investors."
2026-03-07 12:12:39,Vista Capital Partners Inc. Raises Holdings in Microsoft Corporation $MSFT,MarketBeat,0.620642,0.127092,https://www.marketbeat.com/instant-alerts/filing-vista-capital-partners-inc-raises-holdings-in-microsoft-corporation-msft-2026-03-07/,"Vista Capital Partners Inc. increased its stake in Microsoft Corporation by 5.2% in Q3, now holding 29,889 shares valued at $15.48 million. Institutional investors collectively own over 71% of Microsoft, which has an average analyst rating of ""Moderate Buy"" and an average target price of $591.95. Microsoft recently exceeded Q3 earnings and revenue estimates, reporting EPS of $4.14 and revenue of $81.27 billion."
2026-03-07 06:50:12,Alphabet CEO Pichai Sundar sells $9.8 million in GOOGL stock By Investing.com,Investing.com UK,0.62747,0.071251,https://m.uk.investing.com/news/insider-trading-news/alphabet-ceo-pichai-sundar-sells-98-million-in-googl-stock-93CH-4547150?ampMode=1,"Alphabet CEO Pichai Sundar recently sold $9.8 million in Class C Capital Stock, disposing of 32,500 shares in transactions ranging from $301.57 to $305.14. Despite the sale, he maintains significant direct and indirect ownership in Alphabet, with the sales executed under a pre-adopted trading plan. The article also touches upon Google's new AI model, Gemini 3.1 Flash Lite, and other tech industry news."
2026-03-07 05:50:25,Alphabet CEO Pichai Sundar sells $9.8 million in GOOGL stock,Investing.com,0.596717,0.03205,https://m.investing.com/news/insider-trading-news/alphabet-ceo-pichai-sundar-sells-98-million-in-googl-stock-93CH-4548374?ampMode=1,"Alphabet CEO Sundar Pichai sold $9.8 million worth of Class C Capital Stock in Alphabet Inc. through a series of transactions on March 4, 2026. The sales were made at prices between $301.57 and $305.14, and he acquired 265,001 Class C Google Stock Units with a value of $0. Following these transactions, Pichai maintains significant direct and indirect ownership in Alphabet."
2026-03-01 15:50:19,"GOOG stock heads into Monday: Alphabet closes higher as Google faces Belgium ad probe, Korea Maps decision",TechStock²,0.577725,-0.070852,https://ts2.tech/en/goog-stock-heads-into-monday-alphabet-closes-higher-as-google-faces-belgium-ad-probe-korea-maps-decision/,"Alphabet's Class C stock (GOOG) closed higher on Friday despite broader market declines, as Google faces a new antitrust probe in Belgium regarding its ad pricing methods. Simultaneously, South Korea approved Google’s request to export high-precision map data with strict security controls, potentially improving Google Maps functionality in the country. Investors are now watching how these regulatory and market developments will impact GOOG stock as trading resumes on Monday, especially with upcoming U.S. labor data and the Federal Reserve meeting on the horizon."
2026-02-26 05:31:00,Alphabet (GOOGL) Stock Steady Near $311 as AI Investments Surge Post-Q4 2025 Earnings Beat,International Business Times AU,0.636889,0.376325,https://www.ibtimes.com.au/alphabet-googl-stock-steady-near-311-ai-investments-surge-post-q4-2025-earnings-beat-1862102,"Alphabet's Class A shares traded steadily near $311 after the company announced blockbuster Q4 2025 results, featuring record revenues, explosive Google Cloud acceleration, and massive AI infrastructure commitments. The tech giant's Q4 revenue reached $113.8 billion, exceeding estimates, with Google Cloud contributing $17.7 billion and achieving sustained profitability. Alphabet is heavily investing in AI, with planned 2026 capital expenditures of $175-$185 billion for data centers and custom silicon, signaling its commitment to leading in generative AI despite regulatory challenges and competitive risks."
2026-02-23 15:35:58,GOOG stock price: Alphabet Class C rises after Wells Fargo upgrade puts AI capex back in spotlight,TechStock²,0.641545,0.081142,https://ts2.tech/en/goog-stock-price-alphabet-class-c-rises-after-wells-fargo-upgrade-puts-ai-capex-back-in-spotlight/,"Alphabet Class C (GOOG) shares rose by 0.3% after Wells Fargo upgraded the stock to Overweight and raised its price target to $387, citing Alphabet's strong position in AI computing. While the upgrade highlights the company's significant investment in AI infrastructure, concerns remain regarding high capital expenditures and potential impacts from new tariffs, which are clouding broader market sentiment. Investors are also looking ahead to Nvidia's earnings for further insights into AI infrastructure demand."
2026-02-22 04:22:03,Baidu Inc: Wall Street Turns Cautious as AI Bets Face Reality Check,AD HOC NEWS,0.569068,0.031718,https://www.ad-hoc-news.de/boerse/news/ueberblick/baidu-inc-wall-street-turns-cautious-as-ai-bets-face-reality-check/68600298,"Wall Street is increasingly cautious about Baidu Inc due to slowing growth, rising competition, and geopolitical risks, despite its status as a profitable search giant investing heavily in AI and autonomous driving. Investors are rethinking the stock's valuation, which is influenced by China's tech cycle, the global AI arms race, and US-Beijing tensions. The article highlights how Baidu functions as a leveraged bet on Chinese digitalization, offering diversification but with higher volatility and policy risk compared to US tech companies."
2026-02-20 17:39:00,Google stock (GOOG) jumps after Supreme Court tariff ruling as traders brace for Nvidia earnings,TechStock²,0.869188,0.286451,https://ts2.tech/en/google-stock-goog-jumps-after-supreme-court-tariff-ruling-as-traders-brace-for-nvidia-earnings/,"Alphabet's Class C shares (GOOG) jumped 3.7% in after-hours trading following a Supreme Court decision to toss out U.S. tariffs and new AI product announcements. The company's stock performance is also influenced by its significant capital expenditure on AI infrastructure, with investors looking to upcoming Nvidia earnings for broader AI market insights. Analysts are divided on whether current high valuations for AI-related stocks are sustainable, given the substantial investments required."
2026-02-15 22:55:14,Is Apple (AAPL) John Overdeck's Top Pick?,Finviz - Stock Screener,0.811466,0.140021,https://finviz.com/news/311377/is-apple-aapl-john-overdecks-top-pick,"Apple Inc. (AAPL) is the third largest holding in John Overdeck's portfolio, representing a 2.79% share valued at $1.39 billion. While still a significant investment, it trails NVIDIA Corporation (NVDA) which remains his largest position. Recent developments for Apple include plans to allow third-party AI apps in CarPlay, moving beyond Siri-only, and upcoming product releases like the iPhone 17e and an iOS 26.4 beta."
2026-02-15 11:19:20,Elon Musk Says Tesla Will Have 'Largest Fleet' Of Autonomous Vehicles As Far Into The Future As He Can Imagine,Benzinga,0.742306,0.233319,https://www.benzinga.com/markets/tech/26/02/50634357/elon-musk-says-tesla-will-have-largest-fleet-of-autonomous-vehicles-as-far-into-the-future-as-he-can-imagine,"Tesla CEO Elon Musk stated that he expects the company to have the largest fleet of autonomous vehicles as far into the future as he can imagine. This aligns with Tesla's ongoing efforts in autonomous technology, including Robotaxi trials in Austin and investments in AI and machine learning. The article also touches upon the deepening competition in autonomous vehicles, mentioning Waymo and NVIDIA's recent advancements, and the ongoing debate surrounding liability and insurance for self-driving cars."
2026-02-07 11:27:21,Why Is Broadcom (AVGO) Stock Soaring Today,Finviz,0.637344,0.278245,https://finviz.com/news/303268/why-is-broadcom-avgo-stock-soaring-today,"Broadcom (AVGO) stock jumped 7.6% after Wall Street acknowledged the significant revenue potential from Google’s announced AI infrastructure spending, with Broadcom securing $21 billion in orders for custom AI accelerators. This positive development led Wolfe Research to upgrade the stock to Outperform and Jefferies to reiterate its Buy rating, despite the stock experiencing volatility and recent declines due to geopolitical tensions impacting chip exports to China."
